1419	159 
1420	75 
1421	10 
1422	11 46 206 209 313 318 
1423	228 
1424	99 
1425	111 156 217 227 236 279 
1426	24 
1427	138 
1428	168 
1429	302 
1430	66 
1431	10 25 75 87 159 311 
1432	132 
1433	70 
1434	49 136 144 215 241 271 
1435	142 
1436	24 105 200 246 272 295 
1437	52 
1438	46 100 150 233 260 268 
1439	36 93 108 150 201 233 
1440	304 
1441	6 14 64 89 228 248 
1442	99 146 152 214 265 330 
1443	267 
1444	51 78 140 149 222 257 
1445	38 233 257 278 286 300 
1446	83 
1447	114 
1448	89 91 141 178 195 229 
1449	8 105 113 129 236 254 
1450	250 
1451	273 
1452	29 78 94 151 163 271 
1453	162 
1454	50 
1455	167 
1456	105 
1457	319 
1458	139 
1459	29 
1460	149 
1461	64 99 109 124 237 249 
1462	274 
1463	256 
1464	40 79 105 114 199 233 
1465	297 
1466	219 
1467	323 
1468	8 74 135 246 329 331 
1469	20 49 75 92 207 281 
1470	296 
1471	96 129 136 259 269 310 
1472	305 
1473	38 109 112 150 218 229 
1474	7 49 99 108 179 186 
1475	11 
1476	90 
1477	46 86 119 185 269 309 
1478	10 80 100 103 125 177 
1479	46 
1480	161 
1481	214 
1482	247 
1483	10 109 168 194 235 239 
1484	235 
1485	93 
1486	56 203 218 246 265 271 
1487	209 
1488	61 
1489	112 
1490	10 188 225 274 296 306 
1491	10 32 58 78 151 260 
1492	23 174 179 188 304 315 
1493	29 66 203 215 263 274 
1494	2 12 114 167 211 241 
1495	45 56 233 239 308 330 
1496	331 
1497	33 53 95 250 296 312 
1498	62 72 138 222 239 286 
1499	221 
1500	98 
1501	287 
1502	89 
1503	58 118 179 231 305 323 
1504	136 
1505	121 125 158 204 240 251 
1506	13 
1507	283 
1508	28 82 118 134 153 250 
1509	142 
1510	244 
1511	146 210 234 235 251 317 
1512	29 170 171 277 310 315 
1513	11 45 136 191 215 320 
1514	39 
1515	60 108 112 116 204 284 
1516	11 62 115 172 225 320 
1517	83 
1518	316 
1519	87 91 120 139 303 307 
1520	150 
1521	102 
1522	42 75 103 118 167 279 
1523	44 76 139 166 214 290 
1524	140 
1525	74 75 138 241 261 325 
1526	108 161 276 312 317 332 
1527	2 47 129 166 242 252 
1528	238 
1529	235 
1530	44 99 105 235 259 266 
1531	40 168 179 187 223 330 
1532	12 27 176 209 260 279 
1533	67 85 171 209 231 262 
1534	87 114 200 213 240 275 
1535	112 137 147 223 248 297 
1536	269 
1537	190 
1538	32 
1539	129 235 259 267 305 309 
1540	48 61 110 191 193 274 
1541	66 
1542	75 
1543	68 
1544	63 215 218 232 235 297 
1545	21 22 41 56 251 272 
1546	94 101 207 270 273 327 
1547	105 
1548	42 86 109 188 203 287 
1549	104 
1550	135 
1551	175 
1552	90 145 156 163 189 246 
1553	150 
1554	244 
1555	35 107 195 198 260 287 
1556	50 67 100 205 276 300 
1557	244 
1558	137 
1559	40 124 234 235 236 237 
1560	6 199 239 242 282 322 
1561	330 
1562	66 
1563	12 182 188 194 214 298 
1564	25 74 103 187 272 287 
1565	280 
1566	5 
1567	60 115 168 190 221 228 
1568	130 
1569	83 
1570	134 
1571	95 145 149 225 321 328 
1572	11 111 142 230 248 263 
1573	278 
1574	59 110 233 264 310 311 
1575	101 
1576	102 
1577	55 112 153 192 266 313 
1578	181 
1579	55 
1580	48 
1581	3 46 170 179 240 312 
1582	38 
1583	199 211 225 232 246 273 
1584	107 127 150 162 165 185 
1585	81 118 169 190 203 217 
1586	61 
1587	6 44 65 125 147 160 
1588	159 
1589	188 
1590	75 169 177 194 235 255 
1591	212 
1592	17 64 67 246 257 313 
1593	56 168 187 246 280 328 
1594	56 81 147 255 260 261 
1595	117 
1596	5 17 116 147 187 300 
1597	4 7 128 155 271 311 
1598	227 
1599	45 
1600	327 
1601	75 
1602	12 
1603	67 72 168 202 262 319 
1604	1 29 140 149 252 277 
1605	36 
1606	154 158 166 255 264 316 
1607	1 15 73 182 238 269 
1608	251 
1609	95 146 192 200 246 277 
1610	132 140 155 204 251 316 
1611	106 
1612	308 
1613	226 
1614	327 
1615	79 166 202 239 268 309 
1616	62 
1617	48 68 137 278 302 323 
1618	60 90 97 106 272 274 
1619	111 183 186 267 300 317 
1620	12 
1621	254 
1622	56 
1623	282 
1624	169 241 286 310 314 317 
1625	281 
1626	61 164 223 244 250 332 
1627	17 58 85 116 171 251 
1628	13 14 87 90 114 271 
1629	6 12 169 181 211 320 
1630	78 
1631	15 75 112 144 151 239 
1632	34 69 95 195 254 288 
1633	14 
1634	124 
1635	92 
1636	5 31 66 94 285 299 
1637	320 
1638	202 
1639	46 72 90 136 140 283 
1640	64 70 91 202 293 306 
1641	33 75 85 102 242 275 
1642	32 37 60 156 214 266 
1643	7 8 221 256 261 277 
1644	1 13 17 80 92 266 
1645	165 
1646	284 
1647	11 54 76 88 131 272 
1648	60 99 120 129 202 209 
1649	74 113 150 204 258 263 
1650	206 
1651	265 
1652	122 
1653	8 14 122 182 317 332 
1654	25 42 111 114 150 174 
1655	245 
1656	250 
1657	2 12 95 127 147 238 
1658	16 17 29 67 101 194 
1659	19 64 92 141 222 331 
1660	33 
1661	297 
1662	17 28 177 245 253 267 
1663	100 183 207 249 272 302 
1664	12 14 182 239 307 315 
1665	64 122 183 266 269 331 
1666	12 59 86 93 138 326 
1667	95 211 227 272 289 307 
1668	29 87 148 186 199 244 
1669	46 
1670	75 159 186 282 292 328 
1671	26 39 43 130 188 233 
1672	206 
1673	284 
1674	25 149 237 261 306 321 
1675	70 79 126 204 220 310 
1676	206 
1677	60 103 140 187 204 316 
1678	4 
1679	77 100 110 173 250 324 
1680	159 
1681	188 196 221 235 260 326 
1682	221 
1683	13 67 147 279 283 297 
1684	59 
1685	261 
1686	170 
1687	11 
1688	32 
1689	74 
1690	16 131 179 190 217 331 
1691	150 
1692	216 
1693	14 91 167 214 250 272 
1694	27 75 109 116 145 332 
1695	33 48 53 119 139 317 
1696	41 
1697	66 114 122 162 177 183 
1698	307 
1699	3 14 47 91 120 306 
1700	179 
1701	75 
1702	89 
1703	7 111 137 139 226 255 
1704	13 40 56 110 159 307 
1705	224 
1706	7 75 122 282 292 305 
1707	13 47 93 216 244 330 
1708	179 
1709	119 153 186 229 243 290 
1710	7 200 232 235 287 319 
1711	23 
1712	22 70 98 150 227 301 
1713	3 86 140 219 245 310 
1714	221 
1715	54 172 226 285 286 305 
1716	4 80 186 221 231 329 
1717	58 
1718	60 64 94 226 249 329 
1719	60 109 231 233 259 266 
1720	325 
1721	278 
1722	253 
1723	97 111 182 192 204 212 
1724	54 
1725	95 221 251 256 308 325 
1726	238 
1727	122 
1728	117 
1729	2 41 71 174 240 275 
1730	13 81 98 117 183 274 
1731	73 
1732	3 122 140 183 187 221 
1733	317 
1734	9 46 100 119 147 297 
1735	139 
1736	299 
1737	189 
1738	29 95 191 235 266 329 
1739	144 
1740	41 86 113 193 288 313 
1741	240 241 242 250 268 317 
1742	91 
1743	49 111 188 193 233 267 
1744	288 
1745	239 
1746	32 
1747	71 
1748	266 
1749	79 95 145 146 152 209 
1750	215 
1751	262 
1752	214 
1753	17 94 244 277 326 327 
1754	155 
1755	330 
1756	259 
1757	68 
1758	86 
1759	208 
1760	203 
1761	244 
1762	53 
1763	7 187 221 234 261 329 
1764	16 141 148 198 309 324 
1765	82 133 174 189 214 260 
1766	22 130 165 169 264 265 
1767	193 
1768	227 
1769	300 
1770	15 45 61 186 206 321 
1771	272 
1772	3 22 136 265 285 297 
1773	115 
1774	55 
1775	14 64 199 211 212 274 
1776	174 
1777	238 
1778	44 201 222 250 253 274 
1779	9 14 40 163 244 330 
1780	105 113 185 284 292 329 
1781	38 61 91 153 246 265 
1782	1 61 67 236 260 262 
1783	330 
1784	83 
1785	7 94 190 237 262 297 
1786	194 
1787	49 50 145 240 252 282 
1788	67 73 138 140 272 327 
1789	240 
1790	58 
1791	272 
1792	296 
1793	23 
1794	7 81 122 149 290 322 
1795	1 67 86 177 184 209 
1796	32 87 138 160 173 313 
1797	7 62 136 161 183 215 
1798	229 
1799	223 
1800	71 80 124 179 217 325 
1801	46 
1802	3 5 42 44 202 210 
1803	229 
1804	11 81 115 271 284 323 
1805	289 
1806	250 
1807	216 
1808	157 
1809	214 
1810	168 
1811	79 114 204 210 275 327 
1812	286 
1813	121 146 208 228 252 329 
1814	125 150 179 223 258 299 
1815	23 43 78 92 183 328 
1816	69 
1817	200 
1818	83 108 187 192 214 296 
1819	73 
1820	15 78 80 121 169 188 
1821	285 
1822	113 
1823	110 
1824	297 
1825	169 
1826	235 
1827	98 
1828	72 101 127 209 273 301 
1829	9 42 62 193 246 322 
1830	114 179 205 225 237 262 
1831	22 
1832	9 103 134 149 198 206 
1833	4 32 43 59 133 227 
1834	236 
1835	71 111 170 261 287 310 
1836	202 
1837	59 147 205 207 257 264 
1838	87 138 162 209 232 245 
1839	110 
1840	140 
1841	138 
1842	62 95 108 264 298 330 
1843	42 112 119 236 263 330 
1844	108 110 193 204 260 268 
1845	151 
1846	19 175 205 244 315 319 
1847	110 
1848	139 
1849	125 
1850	53 185 198 204 235 244 
1851	123 
1852	18 
1853	81 114 151 232 244 265 
1854	76 100 129 172 266 327 
1855	141 
1856	75 209 254 270 295 300 
1857	33 131 153 171 185 203 
1858	14 40 83 121 157 280 
1859	100 153 160 191 225 300 
1860	41 
1861	270 
1862	26 50 59 222 244 300 
1863	287 
1864	9 45 54 73 243 325 
1865	16 59 81 196 212 328 
1866	3 162 199 246 251 289 
1867	17 126 188 211 270 286 
1868	317 
1869	3 177 245 254 280 324 
1870	263 
1871	13 46 85 163 171 190 
1872	274 
1873	235 
1874	215 
1875	30 48 233 244 268 314 
1876	204 
1877	208 
1878	37 179 211 251 276 328 
1879	60 86 144 169 188 279 
1880	200 
1881	9 150 187 221 279 327 
1882	15 97 109 141 144 156 
1883	246 
1884	326 
1885	273 
1886	316 
1887	149 
1888	50 73 77 160 213 302 
1889	323 
1890	286 
1891	11 15 26 139 147 274 
1892	39 
1893	45 80 94 152 272 303 
1894	23 48 116 272 277 305 
1895	29 67 74 125 160 223 
1896	68 98 120 182 250 287 
1897	138 
1898	177 187 213 270 282 313 
1899	60 
1900	18 56 90 101 126 244 
1901	59 125 177 210 243 287 
1902	66 133 146 181 189 260 
1903	324 
1904	10 22 67 187 204 231 
1905	282 
1906	115 
1907	16 45 171 219 240 325 
1908	33 81 119 198 204 242 
1909	259 
1910	34 40 115 221 223 253 
1911	306 
1912	74 226 231 243 290 310 
1913	182 
1914	29 43 98 166 251 291 
1915	257 
1916	256 
1917	50 73 108 150 307 310 
1918	32 60 175 213 275 323 
1919	155 215 223 239 300 319 
1920	234 
1921	46 60 109 155 177 304 
1922	17 64 90 104 184 297 
1923	17 38 96 195 212 309 
1924	195 
1925	231 
1926	11 67 76 89 114 288 
1927	46 89 143 274 277 301 
1928	142 
1929	73 
1930	92 112 126 139 241 247 
1931	147 
1932	95 
1933	48 124 235 272 279 287 
1934	24 37 102 129 197 242 
1935	125 
1936	101 
1937	60 102 111 147 266 306 
1938	138 
1939	311 
1940	304 
1941	40 153 183 191 226 233 
1942	2 48 128 217 241 287 
1943	78 
1944	101 116 203 225 257 284 
1945	96 
1946	48 100 103 107 147 228 
1947	39 69 170 183 236 302 
1948	85 138 230 288 297 317 
1949	109 
1950	147 
1951	6 40 46 202 261 284 
1952	166 
1953	69 87 101 119 232 285 
1954	283 
1955	63 75 135 204 262 316 
1956	59 
1957	4 
1958	184 
1959	10 70 88 112 176 287 
1960	41 83 103 180 222 329 
1961	41 66 82 153 198 245 
1962	86 174 212 215 233 264 
1963	56 112 145 158 160 224 
1964	120 
1965	17 64 96 115 149 221 
1966	134 
1967	39 95 122 206 239 254 
1968	109 124 141 151 164 211 
1969	301 
1970	130 
1971	69 
1972	12 102 180 214 286 295 
1973	142 
1974	2 13 29 114 229 268 
1975	287 
1976	20 59 116 272 305 326 
1977	57 68 80 124 208 327 
1978	46 84 203 213 286 295 
1979	20 79 101 149 191 321 
1980	14 221 261 286 318 330 
1981	86 
1982	91 162 195 274 292 332 
1983	40 75 115 146 188 311 
1984	214 
1985	195 
1986	35 37 144 196 211 248 
1987	57 160 164 170 248 307 
1988	310 
1989	261 
1990	68 98 104 119 182 211 
1991	3 95 97 186 228 328 
1992	75 130 138 139 155 315 
1993	94 
1994	70 75 99 294 296 299 
1995	41 122 159 246 270 332 
1996	269 
1997	121 
1998	10 44 67 171 205 293 
1999	97 110 168 187 277 321 
2000	24 86 178 203 257 300 
2001	275 
2002	309 
2003	55 
2004	62 
2005	91 
2006	23 50 60 126 230 233 
2007	161 
2008	81 
2009	13 27 129 209 214 300 
2010	71 146 186 213 266 269 
2011	196 
2012	123 
2013	273 
2014	231 
2015	34 51 167 186 198 317 
2016	244 
2017	40 45 122 211 240 242 
2018	95 
2019	265 
2020	73 112 142 179 225 330 
2021	83 
2022	10 84 100 150 172 296 
2023	299 
2024	31 50 117 131 149 254 
2025	101 117 136 224 282 318 
2026	17 72 105 144 195 235 
2027	236 
2028	225 
2029	8 146 154 261 286 332 
2030	297 
2031	143 
2032	190 
2033	9 146 245 270 289 311 
2034	150 222 246 272 279 310 
2035	92 100 204 236 237 261 
2036	65 183 243 246 326 330 
2037	178 
2038	289 
2039	3 122 186 253 264 275 
2040	64 
2041	202 
2042	53 94 119 146 274 275 
2043	101 128 218 220 224 295 
2044	203 
2045	183 
2046	188 
2047	189 
2048	3 4 34 208 270 274 
2049	159 
2050	34 
2051	72 
2052	14 100 119 214 296 299 
2053	65 
2054	47 122 212 265 292 310 
2055	76 145 147 178 187 301 
2056	33 87 95 261 298 330 
2057	139 
2058	10 114 149 230 237 310 
2059	239 
2060	84 
2061	296 
2062	5 76 102 226 227 308 
2063	188 
2064	239 
2065	6 25 110 254 273 326 
2066	166 
2067	209 
2068	135 
2069	72 75 80 142 195 314 
2070	86 92 144 236 263 305 
2071	152 163 225 258 295 317 
2072	24 80 189 247 273 310 
2073	153 
2074	213 
2075	4 27 120 184 211 240 
2076	43 172 174 175 260 261 
2077	273 
2078	157 
2079	145 
2080	243 
2081	30 
2082	1 
2083	109 
2084	198 
2085	76 
2086	122 
2087	13 192 213 273 310 313 
2088	239 
2089	84 139 170 189 199 251 
2090	143 
2091	31 72 133 157 226 327 
2092	16 52 143 144 224 330 
2093	26 69 99 114 219 297 
2094	87 96 201 307 315 321 
2095	44 51 103 180 287 311 
2096	267 
2097	60 
2098	307 
2099	70 211 228 270 283 321 
2100	17 64 183 206 241 250 
2101	160 
2102	3 10 124 144 184 214 
2103	327 
2104	32 65 116 209 226 236 
2105	41 72 164 180 236 272 
2106	118 
2107	147 176 232 270 289 317 
2108	31 50 91 171 222 236 
2109	50 60 61 177 214 301 
2110	250 
2111	37 131 165 267 286 300 
2112	2 5 137 155 211 216 
2113	256 
2114	90 
2115	297 
2116	54 66 114 169 177 191 
2117	127 157 296 298 317 319 
2118	25 90 140 149 260 311 
2119	26 87 167 174 203 213 
2120	23 33 86 275 299 330 
2121	188 
2122	44 90 92 211 222 311 
2123	103 
2124	68 185 237 286 324 325 
2125	44 
2126	286 
2127	13 58 112 233 244 275 
2128	85 
2129	45 131 229 261 272 308 
2130	73 
2131	48 
2132	87 
2133	317 
2134	1 110 240 244 271 277 
2135	39 81 225 244 245 284 
2136	14 44 53 129 256 263 
2137	199 
2138	58 
2139	13 101 112 118 124 160 
2140	280 
2141	78 142 155 184 201 211 
2142	51 99 166 262 277 288 
2143	23 
2144	235 
2145	23 78 95 122 126 212 
2146	100 
2147	18 44 155 160 192 215 
2148	2 
2149	134 
2150	94 136 233 247 254 285 
2151	216 
2152	302 
2153	42 
2154	63 64 86 227 237 300 
2155	53 84 98 197 200 310 
2156	113 
2157	37 90 220 241 296 310 
2158	129 142 148 179 258 293 
2159	53 67 90 182 226 242 
2160	168 
2161	313 
2162	41 188 200 210 230 246 
2163	146 187 219 244 275 321 
2164	83 84 172 181 297 331 
2165	129 237 286 291 294 310 
2166	184 
2167	63 154 177 202 251 252 
2168	283 
2169	12 
2170	157 
2171	257 
2172	35 60 107 252 271 315 
2173	142 145 179 254 266 270 
2174	140 147 160 166 274 331 
2175	190 
2176	15 64 102 146 226 274 
2177	6 37 185 189 204 289 
2178	13 20 75 101 282 297 
2179	228 
2180	295 
2181	8 13 60 191 304 320 
2182	9 54 74 138 142 271 
2183	95 
2184	209 
2185	202 
2186	103 146 164 274 320 321 
2187	279 
2188	52 190 199 200 293 311 
2189	100 
2190	332 
2191	23 95 172 219 275 297 
2192	98 
2193	75 
2194	119 
2195	297 
2196	324 
2197	155 
2198	10 77 143 189 209 277 
2199	52 
2200	39 48 79 105 175 186 
2201	330 
2202	3 17 20 93 139 221 
2203	29 
2204	153 162 233 265 275 321 
2205	125 
2206	299 
2207	214 
2208	110 
2209	297 
2210	59 69 192 221 271 282 
2211	28 110 181 203 209 260 
2212	57 114 211 244 278 295 
2213	274 
2214	24 32 33 59 146 280 
2215	34 
2216	201 
2217	118 
2218	133 
2219	167 195 244 260 277 306 
2220	58 
2221	41 56 89 91 125 204 
2222	134 178 214 215 238 246 
2223	44 
2224	293 
2225	228 
2226	32 68 129 196 203 264 
2227	228 
2228	131 183 189 215 247 296 
2229	36 59 65 141 144 314 
2230	4 144 161 211 270 311 
2231	204 
2232	30 40 127 168 240 319 
2233	100 124 142 176 207 266 
2234	54 110 162 231 326 330 
2235	106 111 161 173 194 198 
2236	80 135 163 224 269 289 
2237	37 
2238	8 152 190 209 275 282 
2239	262 
2240	33 
2241	88 95 165 194 308 322 
2242	281 
2243	317 
2244	234 
2245	65 
2246	41 
2247	43 89 102 206 223 286 
2248	277 
2249	58 101 108 166 192 226 
2250	109 115 156 203 214 302 
2251	317 
2252	14 71 75 94 183 271 
2253	41 
2254	40 59 94 112 206 330 
2255	26 61 100 177 286 296 
2256	268 
2257	107 
2258	327 
2259	5 
2260	74 135 145 273 300 311 
2261	314 
2262	44 122 136 178 179 270 
2263	17 59 87 196 283 328 
2264	247 
2265	54 
2266	279 
2267	14 61 233 251 268 305 
2268	57 67 132 234 267 311 
2269	183 
2270	45 
2271	53 60 100 187 211 260 
2272	225 
2273	34 158 159 261 277 291 
2274	70 142 151 270 290 321 
2275	49 
2276	87 
2277	1 
2278	112 
2279	102 
2280	110 
2281	96 
2282	107 
2283	287 
2284	87 137 156 288 299 302 
2285	32 37 99 150 286 322 
2286	46 85 120 234 251 272 
2287	298 
2288	89 120 173 179 211 215 
2289	52 108 112 144 181 287 
2290	199 
2291	32 105 134 260 281 331 
2292	45 116 134 270 287 312 
2293	139 
2294	67 
2295	51 200 214 238 266 268 
2296	2 211 224 251 299 331 
2297	91 126 148 214 307 329 
2298	63 88 155 240 267 279 
2299	314 
2300	9 41 73 98 157 279 
2301	60 100 111 186 250 278 
2302	22 46 137 190 244 326 
2303	92 
2304	65 69 137 157 271 311 
2305	125 
2306	53 
2307	274 
2308	199 
2309	11 17 41 54 149 276 
2310	79 
2311	4 42 65 161 182 260 
2312	146 232 240 296 307 330 
2313	27 63 66 149 219 231 
2314	130 180 223 246 265 272 
2315	98 
2316	5 14 53 70 181 261 
2317	21 126 228 236 247 249 
2318	32 92 145 237 290 332 
2319	160 
2320	3 126 128 265 280 287 
2321	109 171 233 241 251 299 
2322	34 40 52 80 283 328 
2323	267 
2324	53 82 98 119 190 196 
2325	189 
2326	266 
2327	31 72 109 132 175 263 
2328	236 
2329	319 
2330	105 
2331	205 
2332	308 
2333	89 
2334	150 
2335	211 
2336	2 34 46 139 149 327 
2337	71 81 87 156 177 327 
2338	22 
2339	286 
2340	174 
2341	61 103 106 110 138 198 
2342	108 
2343	132 
2344	5 40 93 99 119 121 
2345	262 
2346	332 
2347	180 
2348	33 
2349	299 
2350	305 
2351	23 
2352	14 110 177 262 271 292 
2353	199 
2354	101 201 202 272 282 295 
2355	21 
2356	274 
2357	3 61 94 211 309 331 
2358	73 
2359	1 75 95 158 253 330 
2360	16 67 163 203 274 328 
2361	94 
2362	49 107 235 238 283 286 
2363	1 17 31 53 149 198 
2364	139 166 180 188 265 298 
2365	8 27 70 130 209 220 
2366	23 
2367	61 67 109 155 261 279 
2368	23 
2369	11 134 142 160 205 270 
2370	235 
2371	30 36 59 112 131 179 
2372	65 198 205 241 280 287 
2373	17 61 66 90 107 199 
2374	17 162 179 181 249 251 
2375	184 
2376	59 80 178 186 272 285 
2377	316 
2378	25 94 143 214 227 275 
2379	67 102 131 162 224 248 
2380	13 17 93 181 244 306 
2381	62 116 192 201 265 329 
2382	279 
2383	330 
2384	131 192 237 274 276 291 
2385	41 51 75 212 239 322 
2386	189 215 225 226 247 310 
2387	3 87 100 183 245 315 
2388	35 53 145 150 313 319 
2389	65 128 186 233 251 324 
2390	99 
2391	199 
2392	251 
2393	104 264 269 306 330 332 
2394	46 62 96 103 214 273 
2395	222 
2396	15 36 107 231 248 270 
2397	23 36 90 101 220 226 
2398	279 
2399	50 
2400	49 
2401	64 71 116 248 250 275 
2402	79 104 162 170 211 264 
2403	111 
2404	209 
2405	140 
2406	285 
2407	211 
2408	69 
2409	9 87 109 141 184 249 
2410	11 58 80 108 170 304 
2411	93 
2412	256 
2413	53 106 149 181 261 279 
2414	12 127 145 188 236 250 
2415	183 
2416	35 
2417	189 
2418	53 102 113 160 165 262 
2419	14 
2420	32 49 106 119 233 248 
2421	42 69 71 102 142 216 
2422	108 153 159 206 274 319 
2423	238 
2424	189 
2425	315 
2426	41 164 186 201 246 271 
2427	103 115 211 222 261 297 
2428	5 
2429	107 
2430	17 27 33 38 158 261 
2431	68 
2432	3 40 42 95 204 287 
2433	151 
2434	17 24 129 243 246 287 
2435	12 132 221 237 297 306 
2436	279 
2437	32 60 105 199 220 223 
2438	29 46 71 103 201 259 
2439	55 81 172 275 296 310 
2440	2 46 122 145 287 312 
2441	30 192 201 244 247 328 
2442	66 87 90 179 268 306 
2443	305 
2444	59 61 114 146 222 254 
2445	43 
2446	177 
2447	287 
2448	171 
2449	182 
2450	41 95 142 160 180 244 
2451	64 
2452	2 64 180 188 212 293 
2453	297 
2454	31 
2455	84 
2456	161 
2457	10 60 72 85 88 112 
2458	6 22 84 179 200 215 
2459	238 
2460	87 100 138 260 263 273 
2461	93 115 140 148 188 313 
2462	10 128 160 188 276 330 
2463	39 57 100 124 211 267 
2464	203 
2465	11 98 179 191 283 305 
2466	86 162 198 250 274 309 
2467	23 
2468	57 
2469	115 
2470	192 
2471	94 127 144 274 297 327 
2472	70 140 160 226 232 275 
2473	94 
2474	311 
2475	35 37 75 112 146 286 
2476	186 
2477	51 
2478	19 26 142 183 186 305 
2479	124 
2480	10 50 102 129 195 259 
2481	124 
2482	69 179 225 233 272 281 
2483	226 
2484	166 
2485	208 
2486	90 174 209 273 279 309 
2487	6 147 170 254 276 324 
2488	131 
2489	97 
2490	46 50 125 239 250 306 
2491	160 196 203 226 236 321 
2492	88 167 203 209 239 252 
2493	70 109 124 224 268 302 
2494	10 17 29 204 219 226 
2495	85 
2496	293 
2497	68 
2498	9 30 92 172 246 274 
2499	150 
2500	57 86 134 234 295 313 
2501	34 90 122 212 248 308 
2502	319 
2503	75 
2504	27 51 116 136 189 214 
2505	54 
2506	105 
2507	195 
2508	180 
2509	38 64 70 135 239 292 
2510	330 
2511	68 103 112 190 223 279 
2512	276 
2513	229 
2514	268 
2515	157 
2516	129 183 187 204 244 319 
2517	45 100 157 233 266 273 
2518	42 105 144 185 290 317 
2519	118 178 251 304 330 332 
2520	275 
2521	231 
2522	21 108 127 202 242 298 
2523	105 
2524	85 90 172 214 307 328 
2525	48 115 124 144 185 186 
2526	52 75 125 126 201 215 
2527	13 87 97 123 235 266 
2528	178 
2529	214 
2530	18 42 153 217 223 282 
2531	87 
2532	59 
2533	70 124 179 181 254 303 
2534	12 
2535	305 
2536	140 
2537	126 136 185 246 304 321 
2538	143 
2539	103 139 168 233 246 311 
2540	157 168 186 199 251 301 
2541	5 60 236 238 268 329 
2542	29 32 86 122 136 315 
2543	159 
2544	326 
2545	82 104 138 250 307 311 
2546	183 
2547	59 103 136 137 248 328 
2548	19 52 144 183 192 198 
2549	131 138 141 183 258 309 
2550	24 26 228 235 265 319 
2551	5 28 73 124 177 262 
2552	177 
2553	54 67 100 122 286 320 
2554	41 187 238 250 287 308 
2555	286 
2556	198 202 220 277 313 323 
2557	298 
2558	40 72 145 160 236 262 
2559	14 84 187 203 208 291 
2560	51 
2561	13 
2562	92 178 181 217 314 328 
2563	294 
2564	27 52 56 91 166 185 
2565	6 107 149 231 260 271 
2566	114 149 242 274 287 328 
2567	98 
2568	270 
2569	24 34 149 193 200 286 
2570	74 
2571	35 109 126 187 267 306 
2572	29 
2573	36 63 152 198 293 316 
2574	263 
2575	73 
2576	80 
2577	2 138 225 238 285 304 
2578	13 56 57 145 164 295 
2579	17 52 100 101 110 209 
2580	94 
2581	186 
2582	84 
2583	36 49 101 236 266 294 
2584	41 80 153 162 208 213 
2585	27 59 98 100 120 137 
2586	140 
2587	227 
2588	283 
2589	153 
2590	217 
2591	275 
2592	34 186 244 251 255 268 
2593	61 90 170 177 179 279 
2594	6 8 31 187 257 302 
2595	209 
2596	54 
2597	41 80 145 192 291 308 
2598	24 89 164 179 200 297 
2599	29 70 113 183 222 250 
2600	52 
2601	48 
2602	22 65 76 129 142 241 
2603	297 
2604	10 54 74 232 243 266 
2605	192 
2606	136 
2607	9 60 86 151 157 279 
2608	72 156 176 265 293 301 
2609	144 
2610	52 115 158 186 210 300 
2611	17 126 137 151 265 274 
2612	274 
2613	240 
2614	25 32 51 149 192 278 
2615	21 
2616	35 100 136 162 186 191 
2617	129 149 154 227 255 302 
2618	12 
2619	275 
2620	303 
2621	14 41 56 147 206 329 
2622	70 128 139 151 177 178 
2623	69 97 236 275 286 295 
2624	326 
2625	296 
2626	194 
2627	101 121 131 156 231 321 
2628	179 
2629	96 116 169 227 260 275 
2630	100 
2631	223 
2632	46 92 114 122 226 298 
2633	2 100 145 169 180 235 
2634	147 
2635	41 112 186 190 193 264 
2636	104 140 187 233 250 251 
2637	44 69 101 108 294 325 
2638	149 
2639	10 85 139 182 297 325 
2640	9 40 53 103 220 324 
2641	321 
2642	282 
2643	112 117 118 154 177 260 
2644	142 
2645	169 
2646	277 
2647	287 
2648	33 53 97 122 170 186 
2649	328 
2650	153 187 195 228 291 293 
2651	172 
2652	64 
2653	112 216 232 261 271 297 
2654	128 139 156 222 233 321 
2655	100 
2656	168 
2657	6 145 152 183 286 326 
2658	81 115 185 228 252 270 
2659	34 37 70 106 139 142 
2660	194 
2661	174 
2662	9 87 134 189 215 298 
2663	243 
2664	177 
2665	61 
2666	207 
2667	279 
2668	267 
2669	13 26 249 273 302 318 
2670	23 133 171 217 271 317 
2671	86 
2672	26 61 62 125 246 259 
2673	214 
2674	10 57 59 115 288 310 
2675	263 
2676	162 
2677	116 121 180 183 251 314 
2678	104 209 243 267 273 279 
2679	69 108 139 204 256 278 
2680	5 57 192 221 253 255 
2681	14 43 204 289 324 327 
2682	188 
2683	84 136 156 174 233 246 
2684	10 29 34 241 246 295 
2685	90 93 102 186 233 245 
2686	25 38 43 139 289 296 
2687	92 
2688	151 
2689	68 
2690	270 
2691	283 
2692	143 179 225 270 281 306 
2693	43 163 263 301 307 330 
2694	68 86 180 192 315 324 
2695	58 60 90 101 198 295 
2696	47 110 121 129 178 236 
2697	273 
2698	34 70 232 244 277 310 
2699	46 
2700	32 87 178 221 270 272 
2701	156 157 165 186 254 298 
2702	52 156 164 244 251 327 
2703	153 
2704	201 209 210 247 266 284 
2705	142 149 187 194 306 314 
2706	43 143 193 232 241 297 
2707	17 49 79 138 182 274 
2708	222 
2709	112 
2710	50 
2711	66 144 167 213 265 282 
